ABS_TIME,CMD,ACT_TO_ACT,PRE_TO_ACT,CMD_TO_PRE,ACT_TO_PRE,RD_16,RD_32,WR_16,WR_32,CMD_UTIL,OPEN_rdutil,OPEN_wrutil,OPENRD_distutil,OPENWR_distutil,Z_act2act
8353404600,PREpb,0,0,35500,57600,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
8353440000,ACTV,93000,35400,0,0,0,0,0,0,0,0,0,0,0,-0.21819095389923182
8353528500,ACTV,2756200,1520300,0,0,0,0,0,0,0,0,0,0,0,-0.1816781453617525
8353830100,ACTV,84876500,84215800,0,0,0,0,0,0,0,0,0,0,0,0.9442015448381433
8353901000,PREpb,0,0,620500,1103600,0,0,4,3,42,0.0,0.15625,0,8.5,-0.21946599565125405
8354441900,PREpb,0,0,620700,1405000,0,0,2,5,24,0.0,0.1875,0,6.0,-0.21946599565125405
8354632800,PREpb,0,0,57800,1104300,0,0,4,4,20,0.0,0.1875,0,8.428571428571429,-0.21946599565125405
8354659400,ACTV,1130900,26600,0,0,0,0,0,0,0,0,0,0,0,-0.20396121374413653
8354969900,ACTV,6724300,6901700,0,0,0,0,0,0,0,0,0,0,0,-0.1272749929295012
8355089500,PREpb,0,0,620900,2207800,0,0,6,8,30,0.0,0.34375,0,6.923076923076923,-0.21946599565125405
8355138300,PREpb,0,0,53200,478900,0,1,2,3,8,0.03125,0.125,0,9.5,-0.21946599565125405
8355164800,ACTV,505400,26500,0,0,0,0,0,0,0,0,0,0,0,-0.2125368977859634
8355169200,PREpb,0,0,66400,1729200,0,0,5,6,8,0.0,0.265625,0,7.9,-0.21946599565125405
8355200200,ACTV,1760200,31000,0,0,0,0,0,0,0,0,0,0,0,-0.19533343122211952
8355359700,ACTV,2322800,917800,0,0,0,0,0,0,0,0,0,0,0,-0.18762011412870339
8355692000,PREpb,0,0,75300,491800,0,0,1,2,44,0.0,0.078125,0,7.5,-0.21946599565125405
8355971100,ACTV,3173700,2070100,0,0,0,0,0,0,0,0,0,0,0,-0.17595416760401836
8356751400,ACTV,1586600,1613100,0,0,0,0,0,0,0,0,0,0,0,-0.19771350915922767
8357531700,PREpb,0,0,647300,3701600,0,0,6,9,68,0.0,0.265625,0,8.461538461538462,-0.21946599565125405
8357558400,ACTV,3728300,26700,0,0,0,0,0,0,0,0,0,0,0,-0.16835053152152885
8358028300,ACTV,2057200,4127300,0,0,0,0,0,0,0,0,0,0,0,-0.1912615236914679
8358343100,PREpb,0,0,75300,3142900,0,1,2,3,44,0.03125,0.203125,0,7.285714285714286,-0.21946599565125405
8358369700,ACTV,3169500,26600,0,0,0,0,0,0,0,0,0,0,0,-0.17601175013475484
8358502700,PREpb,0,0,35500,133000,0,1,0,0,12,0.03125,0.0,0,0,-0.21946599565125405
8358640100,PREpb,0,0,620700,1888700,0,0,5,8,8,0.0,0.15625,0,5.8,-0.21946599565125405
8359012500,PREpb,0,0,57800,3652800,0,0,7,4,30,0.0,0.234375,0,8.9,-0.21946599565125405
8359039000,ACTV,3679300,26500,0,0,0,0,0,0,0,0,0,0,0,-0.16902232771345455
8359309400,ACTV,6427700,4219900,0,0,0,0,0,0,0,0,0,0,0,-0.13134141640960648
8359362600,PREpb,0,0,620600,992900,0,0,1,0,28,0.03125,0.015625,0,0,-0.21946599565125405
8359889600,PREpb,0,0,629000,2331200,0,0,2,5,42,0.0,0.1875,0,4.666666666666667,-0.21946599565125405
8359956200,ACTV,2397800,66600,0,0,0,0,0,0,0,0,0,0,0,-0.1865918546512661
8359960600,PREpb,0,0,642300,9170600,0,0,1,10,10,0.03125,0.328125,0,7.4,-0.21946599565125405
8360439400,PREpb,0,0,75500,5469500,2,0,6,20,36,0.0,0.453125,0,8.24,-0.21946599565125405
8360465900,ACTV,5496000,26500,0,0,0,0,0,0,0,0,0,0,0,-0.1441151411446506
8360639000,PREpb,0,0,629600,2610700,0,0,13,12,18,0.0,0.328125,0,8.0,-0.21946599565125405
8360701100,PREpb,0,0,638500,1391700,0,0,2,5,8,0.0,0.1875,0,6.5,-0.21946599565125405
8360798600,PREpb,0,0,75300,842400,0,0,1,7,10,0.0,0.234375,0,5.714285714285714,-0.21946599565125405
8360825100,ACTV,868900,26500,0,0,0,0,0,0,0,0,0,0,0,-0.20755326685198408
8361791500,PREpb,0,0,57600,1325600,0,0,4,11,62,0.0,0.40625,0,5.714285714285714,-0.21946599565125405
8362062000,ACTV,11272000,2101400,0,0,0,0,0,0,0,0,0,0,0,-0.06492545125561465
8362212700,PREpb,0,0,53100,5461300,0,0,5,7,32,0.0,0.3125,0,10.470588235294118,-0.21946599565125405
8362239300,ACTV,5487900,26600,0,0,0,0,0,0,0,0,0,0,0,-0.1442261931682138
8362288200,PREpb,0,0,57800,1463100,0,0,6,9,12,0.0,0.375,0,7.142857142857143,-0.21946599565125405
8362314800,ACTV,1489700,26600,0,0,0,0,0,0,0,0,0,0,0,-0.19904202040407662
8362691700,PREpb,0,0,243900,2225800,0,0,2,4,34,0.0,0.421875,0,7.75,-0.21946599565125405
8362718300,ACTV,2252400,26600,0,0,0,0,0,0,0,0,0,0,0,-0.18858530702485782
8363183500,PREpb,0,0,252600,868700,0,0,2,5,28,0.0,0.1875,0,6.0,-0.21946599565125405
8363210200,ACTV,5181900,2571200,0,0,0,0,0,0,0,0,0,0,0,-0.1484214918361579
8363227900,ACTV,913100,44400,0,0,0,0,0,0,0,0,0,0,0,-0.20694727926661438
8363737400,ACTV,4698400,4724900,0,0,0,0,0,0,0,0,0,0,0,-0.15505033793403686
8363768400,PREpb,0,0,372200,1706400,0,0,2,8,40,0.0,0.28125,0,7.333333333333333,-0.21946599565125405
8363950000,ACTV,0,181600,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
8364238100,PREpb,0,0,146300,1010200,0,0,0,6,34,0.0,0.1875,0,4.8,-0.21946599565125405
8364530700,PREpb,0,0,527500,580700,0,0,1,0,22,0.0,0.015625,0,0,-0.21946599565125405
8364583900,ACTV,633900,53200,0,0,0,0,0,0,0,0,0,0,0,-0.2107751465479542
8364614900,PREpb,0,0,164100,1896600,0,0,5,8,8,0.0,0.328125,0,8.0,-0.21946599565125405
8364801100,ACTV,2082800,186200,0,0,0,0,0,0,0,0,0,0,0,-0.19091054445650266
8365080600,PREpb,0,0,75600,496700,0,0,2,5,38,0.0,0.1875,0,6.333333333333333,-0.21946599565125405
8365107200,ACTV,523300,26600,0,0,0,0,0,0,0,0,0,0,0,-0.21229148652401503
8365160400,PREpb,0,0,674100,1950200,0,0,5,6,10,0.0,0.265625,0,11.0,-0.21946599565125405
8365213500,ACTV,2003300,53100,0,0,0,0,0,0,0,0,0,0,0,-0.19200049950258616
8365736700,PREpb,0,0,620600,1999300,0,0,13,13,46,0.0,0.28125,0,8.454545454545455,-0.21946599565125405
8365834300,ACTV,2606400,1596200,0,0,0,0,0,0,0,0,0,0,0,-0.1837319222913539
8366734000,PREpb,0,0,642700,1932900,0,0,6,10,44,0.0,0.40625,0,7.533333333333333,-0.21946599565125405
8367097500,ACTV,2296400,363500,0,0,0,0,0,0,0,0,0,0,0,-0.1879820614647613
8367589500,ACTV,2482300,2508900,0,0,0,0,0,0,0,0,0,0,0,-0.18543334897335345
8367727000,PREpb,0,0,620600,1892700,0,0,5,5,46,0.0,0.234375,0,7.777777777777778,-0.21946599565125405
8368090700,PREpb,0,0,620800,5851400,0,0,6,8,14,0.0,0.265625,0,9.384615384615385,-0.21946599565125405
8368210400,ACTV,2996900,3050000,0,0,0,0,0,0,0,0,0,0,0,-0.17837811794549716
8368427800,PREpb,0,0,621000,1330300,0,0,1,4,24,0.0,0.140625,0,6.0,-0.21946599565125405
8368951100,ACTV,10581400,9588500,0,0,0,0,0,0,0,0,0,0,0,-0.07439366452385707
8369017600,PREpb,0,0,638600,1428100,0,0,5,10,28,0.0,0.171875,0,8.166666666666666,-0.21946599565125405
8369474100,ACTV,10164700,8773000,0,0,0,0,0,0,0,0,0,0,0,-0.08010667418049856
8369882000,PREpb,0,0,625000,6144600,0,0,5,11,50,0.0,0.421875,0,8.444444444444445,-0.21946599565125405
8370183500,ACTV,4349200,2456500,0,0,0,0,0,0,0,0,0,0,0,-0.1598379140609848
8370431800,PREpb,0,0,572000,2221400,0,0,8,19,36,0.0,0.421875,0,6.6,-0.21946599565125405
8370467200,ACTV,2256800,35400,0,0,0,0,0,0,0,0,0,0,0,-0.18852498246884816
8370786200,ACTV,7048800,904200,0,0,0,0,0,0,0,0,0,0,0,-0.12282605692378927
8371060900,PREpb,0,0,620200,2109800,0,0,8,8,44,0.0,0.375,0,7.6,-0.21946599565125405
8371074200,PREpb,0,0,62000,607000,0,0,4,2,4,0.0,0.125,0,10.4,-0.21946599565125405
8371100800,ACTV,633600,26600,0,0,0,0,0,0,0,0,0,0,0,-0.21077925958586397
8371286800,ACTV,3697300,2269200,0,0,0,0,0,0,0,0,0,0,0,-0.1687755454388696
8371295600,PREpb,0,0,620200,1821500,0,0,8,8,18,0.0,0.375,0,7.6,-0.21946599565125405
8371840700,ACTV,2889600,779800,0,0,0,0,0,0,0,0,0,0,0,-0.17984921450455074
8372244100,PREpb,0,0,638300,1143300,0,0,3,5,62,0.0,0.203125,0,7.142857142857143,-0.21946599565125405
8372567700,PREpb,0,0,53200,727000,0,0,3,4,22,0.0,0.171875,0,6.166666666666667,-0.21946599565125405
8372594200,ACTV,753500,26500,0,0,0,0,0,0,0,0,0,0,0,-0.2091354154346009
8372820500,PREpb,0,0,638500,2034300,0,0,3,13,24,0.0,0.453125,0,5.333333333333333,-0.21946599565125405
8372869200,PREpb,0,0,53200,275000,0,0,3,3,4,0.0,0.140625,0,9.4,-0.21946599565125405
8372895900,ACTV,301700,26700,0,0,0,0,0,0,0,0,0,0,0,-0.21532965052668304
8372909100,PREpb,0,0,602900,2725600,0,5,0,0,6,0.15625,0.0,1.0,0,-0.21946599565125405
8373033400,PREpb,0,0,79800,137500,0,0,1,1,8,0.0,0.046875,0,1.0,-0.21946599565125405
8373060000,ACTV,164100,26600,0,0,0,0,0,0,0,0,0,0,0,-0.21721616391462129
8373259500,PREpb,0,0,53100,199500,0,0,2,2,14,0.0,0.09375,0,5.333333333333333,-0.21946599565125405
8373286100,ACTV,226100,26600,0,0,0,0,0,0,0,0,0,0,0,-0.21636613607993982
8373365900,PREpb,0,0,620800,2079100,0,0,7,9,12,0.0,0.390625,0,7.533333333333333,-0.21946599565125405
8373392500,ACTV,3209000,483400,0,0,0,0,0,0,0,0,0,0,0,-0.17547020014330456
8373561000,PREpb,0,0,53200,274900,0,0,3,3,16,0.0,0.140625,0,9.4,-0.21946599565125405
8373587500,ACTV,301400,26500,0,0,0,0,0,0,0,0,0,0,0,-0.2153337635645928
8389557699,ACTV,18270899,16191799,0,0,0,0,0,0,0,0,0,0,0,0.031030338456068833
8390213699,PREpb,0,0,633799,656000,0,1,0,0,40,0.03125,0.0,0,0,-0.21946599565125405
8393612100,ACTV,22825900,20791600,0,0,0,0,0,0,0,0,0,0,0,0.09347997776255232
8394303800,PREpb,0,0,669500,691700,0,0,1,1,8,0.0,0.03125,0,0,-0.21946599565125405
8399778000,ACTV,0,9564301,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
8401316400,ACTV,27728900,27755400,0,0,0,0,0,0,0,0,0,0,0,0.1607007273342184
8401976800,PREpb,0,0,633800,660400,0,1,4,4,24,0.03125,0.0,0,0,-0.21946599565125405
8403945000,ACTV,10332900,9641200,0,0,0,0,0,0,0,0,0,0,0,-0.0778006309257659
8404588100,PREpb,0,0,621000,643100,1,0,0,0,8,0.015625,0.0,0,0,-0.21946599565125405
8407975000,ACTV,0,3386900,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
8408940900,PREpb,0,0,651400,965900,1,0,1,0,10,0.015625,0.015625,0,0,-0.21946599565125405
8412818900,ACTV,45721400,44391100,0,0,0,0,0,0,0,0,0,0,0,0.4073801759714205
8412836699,ACTV,4861699,3895799,0,0,0,0,0,0,0,0,0,0,0,-0.15281148800862313
8413532500,PREpb,0,0,633700,695801,0,2,0,0,20,0.0625,0.0,1.0,0,-0.21946599565125405
8413714500,PREpb,0,0,616400,40322000,2,0,2,4,4,0.03125,0.15625,1.0,4.6,-0.21946599565125405
8413727800,PREpb,0,0,612101,908900,2,2,0,0,4,0.03125,0.0,1.0,0,-0.21946599565125405
8415332600,ACTV,0,1604800,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
8415377000,PREpb,0,0,22301,44400,1,0,0,0,8,0.015625,0.0,0,0,-0.21946599565125405
8415403600,ACTV,71000,26600,0,0,0,0,0,0,0,0,0,0,0,-0.2184925766792801
8415496699,PREpb,0,0,35500,93099,0,2,0,0,10,0.0625,0.0,1.0,0,-0.21946599565125405
8415523199,ACTV,119599,26500,0,0,0,0,0,0,0,0,0,0,0,-0.2178262782480271
8415603100,PREpb,0,0,57700,79901,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
8415629699,ACTV,106500,26599,0,0,0,0,0,0,0,0,0,0,0,-0.21800586719329312
8416272100,PREpb,0,0,620300,642401,1,0,0,0,8,0.015625,0.0,0,0,-0.21946599565125405
8420474199,ACTV,0,4202099,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
8422478300,ACTV,60239000,54387600,0,0,0,0,0,0,0,0,0,0,0,0.6064183064999988
8423134500,PREpb,0,0,634100,656200,0,1,0,0,28,0.03125,0.0,0,0,-0.21946599565125405
8424385000,ACTV,0,8112900,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
8425041199,PREpb,0,0,616299,656199,4,0,0,0,10,0.015625,0.0,0.0,0,-0.21946599565125405
8429473400,ACTV,0,4432201,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
8430116500,PREpb,0,0,620801,643100,1,0,0,0,8,0.015625,0.0,0,0,-0.21946599565125405
8433715600,ACTV,33937600,43501901,0,0,0,0,0,0,0,0,0,0,0,0.24582278890174913
8434035000,PREpb,0,0,297200,319400,0,1,0,1,14,0.0,0.03125,0,0,-0.21946599565125405
8439016000,PREpb,0,0,16515600,16537700,0,0,0,0,14,0.03125,0.0,0,0,-0.21946599565125405
8440833500,ACTV,27996801,27301000,0,0,0,0,0,0,0,0,0,0,0,0.1643736838977507
8441458600,PREpb,0,0,602901,625100,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
8441999400,PREpb,0,0,71324000,72525300,0,0,0,0,4,0.0,0.375,0,7.6,-0.21946599565125405
8444730300,PREpb,0,0,3874601,3896800,0,0,0,0,4,0.03125,0.0,0,0,-0.21946599565125405
8446583000,ACTV,0,7567000,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
8453689000,ACTV,80296500,39974500,0,0,0,0,0,0,0,0,0,0,0,0.8814091660826405
8454345500,PREpb,0,0,634301,656500,0,1,0,0,12,0.03125,0.0,0,0,-0.21946599565125405
8455595300,ACTV,0,1249800,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
8455644000,ACTV,84543200,83399900,0,0,0,0,0,0,0,0,0,0,0,0.9396319597204121
8458502500,ACTV,29029100,28386000,0,0,0,0,0,0,0,0,0,0,0,0.17852663363507099
8458533500,ACTV,0,86289400,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
8459145000,PREpb,0,0,620301,642500,1,0,0,0,22,0.015625,0.0,0,0,-0.21946599565125405
8459446600,PREpb,0,0,616200,913100,3,0,0,0,4,0.015625,0.0,0.0,0,-0.21946599565125405
8464424199,ACTV,0,19693899,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
8466543100,ACTV,8040600,7398100,0,0,0,0,0,0,0,0,0,0,0,-0.10922835359415875
8469131900,PREpb,0,0,4610201,4707701,0,2,0,0,16,0.0625,0.0,1.0,0,-0.21946599565125405
8470771800,ACTV,101297700,28772400,0,0,0,0,0,0,0,0,0,0,0,1.1693382719167162
8473081400,PREpb,0,0,8559701,8657201,0,0,0,0,26,0.0625,0.0,1.0,0,-0.21946599565125405
8474584500,ACTV,28001500,35568500,0,0,0,0,0,0,0,0,0,0,0,0.16443810778154375
8474899300,PREpb,0,0,603300,73582900,0,5,0,0,16,0.1875,0.0,4.4,0,-0.21946599565125405
8475733199,PREpb,0,0,408000,1148699,0,4,0,1,8,0.125,0.0,1.0,0,-0.21946599565125405
8475759900,ACTV,1175400,26701,0,0,0,0,0,0,0,0,0,0,0,-0.20335111312085707
8476398100,ACTV,9855000,17253100,0,0,0,0,0,0,0,0,0,0,0,-0.08435270031599622
8477275600,PREpb,0,0,837700,877500,2,1,0,0,16,0.015625,0.0,0.0,0,-0.21946599565125405
8479274800,ACTV,45559200,45239800,0,0,0,0,0,0,0,0,0,0,0,0.4051563934748828
8482205100,PREpb,0,0,26587700,26609800,0,1,0,0,12,0.03125,0.0,0,0,-0.21946599565125405
8484031199,PREpb,0,0,4596799,4756399,0,3,0,0,4,0.09375,0.0,1.0,0,-0.21946599565125405
8484044500,PREpb,0,0,13073000,13272700,0,2,0,0,4,0.0625,0.0,2.0,0,-0.21946599565125405
8484279500,ACTV,25746000,24832900,0,0,0,0,0,0,0,0,0,0,0,0.13351491776341345
8484390199,PREpb,0,0,88599,110699,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
8484416800,ACTV,137300,26601,0,0,0,0,0,0,0,0,0,0,0,-0.21758359530122554
8484580699,PREpb,0,0,141699,163899,1,0,0,0,8,0.015625,0.0,0,0,-0.21946599565125405
8484607400,ACTV,190600,26701,0,0,0,0,0,0,0,0,0,0,0,-0.2168528455659268
8486903600,ACTV,2296200,2322901,0,0,0,0,0,0,0,0,0,0,0,-0.18798480349003446
8486921300,ACTV,31326000,4716200,0,0,0,0,0,0,0,0,0,0,0,0.21001742288474665
8487763300,PREpb,0,0,620400,859700,0,8,0,0,40,0.1875,0.0,1.2,0,-0.21946599565125405
8489513199,ACTV,88196799,14613899,0,0,0,0,0,0,0,0,0,0,0,0.9897232637004835
8489685900,PREpb,0,0,2720201,2764600,0,1,0,0,10,0.03125,0.0,0,0,-0.21946599565125405
8489787800,ACTV,2884200,2024500,0,0,0,0,0,0,0,0,0,0,0,-0.17992324918692623
8489920900,PREpb,0,0,25399201,25496701,0,0,0,0,12,0.0625,0.0,1.0,0,-0.21946599565125405
8490000699,ACTV,13602599,12725099,0,0,0,0,0,0,0,0,0,0,0,-0.032972644457536865
8490138400,ACTV,0,452500,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
8490626000,PREpb,0,0,603100,625301,0,1,0,0,30,0.03125,0.0,0,0,-0.21946599565125405
8490732400,PREpb,0,0,603000,11457600,0,2,0,0,6,0.09375,0.0,1.5,0,-0.21946599565125405
8490767900,PREpb,0,0,602900,629500,0,1,0,0,4,0.03125,0.0,0,0,-0.21946599565125405
8491176000,PREpb,0,0,603301,1388200,0,8,0,0,4,0.25,0.0,2.0,0,-0.21946599565125405
8491739199,PREpb,0,0,15456299,15979299,0,2,0,0,6,0.0625,0.0,2.0,0,-0.21946599565125405
8491991800,ACTV,1991101,1365800,0,0,0,0,0,0,0,0,0,0,0,-0.19216774933412292
8492288800,PREpb,0,0,1716101,2501000,0,0,0,0,12,0.25,0.0,2.0,0,-0.21946599565125405
8492683400,PREpb,0,0,669400,691600,0,0,0,1,6,0.0,0.03125,0,0,-0.21946599565125405
8493623100,ACTV,3835300,1334300,0,0,0,0,0,0,0,0,0,0,0,-0.16688354800038502
8493640699,ACTV,1648899,957299,0,0,0,0,0,0,0,0,0,0,0,-0.19685938199676278
8494084000,PREpb,0,0,35500,4570801,0,14,0,0,22,0.4375,0.0,1.8461538461538463,0,-0.21946599565125405
8494518500,PREpb,0,0,470000,5005301,0,0,0,0,4,0.4375,0.0,1.8461538461538463,0,-0.21946599565125405
8494545199,ACTV,0,26699,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
8494961900,ACTV,1338800,2673100,0,0,0,0,0,0,0,0,0,0,0,-0.20111087847268042
8496269699,PREpb,0,0,620500,1307799,0,4,0,0,24,0.09375,0.0,1.0,0,-0.21946599565125405
8498587800,PREpb,0,0,4902700,4947101,1,0,0,0,8,0.015625,0.0,0,0,-0.21946599565125405
8498716300,ACTV,19441500,7983900,0,0,0,0,0,0,0,0,0,0,0,0.047079426090036174
8499962300,PREpb,0,0,634101,1246000,0,5,0,0,16,0.15625,0.0,1.75,0,-0.21946599565125405
8505480900,ACTV,10519000,9211201,0,0,0,0,0,0,0,0,0,0,0,-0.07524917640908488
8506172600,PREpb,0,0,669500,691700,0,0,0,1,30,0.0,0.03125,0,0,-0.21946599565125405
8507449300,ACTV,0,16681400,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
8513335900,PREpb,0,0,638600,19695201,0,1,0,0,10,0.046875,0.0,8.0,0,-0.21946599565125405
8520170900,ACTV,55746701,30250000,0,0,0,0,0,0,0,0,0,0,0,0.5448283195369056
8520840000,PREpb,0,0,611500,669100,0,2,0,0,14,0.0625,0.0,1.0,0,-0.21946599565125405
8521305500,ACTV,45545600,29566301,0,0,0,0,0,0,0,0,0,0,0,0.4049699357563075
8521961400,PREpb,0,0,633701,655900,0,1,0,0,18,0.03125,0.0,0,0,-0.21946599565125405
8523295600,PREpb,0,0,3067100,3124700,0,0,0,0,4,0.0625,0.0,1.0,0,-0.21946599565125405
8526309400,ACTV,20828500,20136800,0,0,0,0,0,0,0,0,0,0,0,0.06609537135944284
8526965699,PREpb,0,0,634000,656299,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
8529585800,PREpb,0,0,22114400,22136500,0,1,0,0,4,0.03125,0.0,0,0,-0.21946599565125405
8530179500,ACTV,36538801,16843600,0,0,0,0,0,0,0,0,0,0,0,0.2814855833146733
8530432100,ACTV,9126600,8470700,0,0,0,0,0,0,0,0,0,0,0,-0.09433915636086702
8531185600,PREpb,0,0,629401,753500,0,2,0,0,32,0.0625,0.0,5.0,0,-0.21946599565125405
8531451699,ACTV,24002399,1865899,0,0,0,0,0,0,0,0,0,0,0,0.10960992772182533
8531504800,ACTV,1072700,319200,0,0,0,0,0,0,0,0,0,0,0,-0.20475914309862786
8531593400,ACTV,32877100,31631100,0,0,0,0,0,0,0,0,0,0,0,0.23128319989078608
8531597900,PREpb,0,0,35500,93100,0,2,0,0,22,0.0625,0.0,16.0,0,-0.21946599565125405
8531624500,ACTV,119700,26600,0,0,0,0,0,0,0,0,0,0,0,-0.21782489352526416
8531642300,PREpb,0,0,354700,1462800,0,13,0,0,8,0.40625,0.0,3.5833333333333335,0,-0.21946599565125405
8531668900,ACTV,1489400,26600,0,0,0,0,0,0,0,0,0,0,0,-0.19904613344198638
8531966100,PREpb,0,0,208600,341600,0,2,0,0,16,0.0625,0.0,14.0,0,-0.21946599565125405
8531974900,ACTV,5665500,5009201,0,0,0,0,0,0,0,0,0,0,0,-0.14179127472564235
8531992699,ACTV,368199,26599,0,0,0,0,0,0,0,0,0,0,0,-0.2144179408334817
8532582400,PREpb,0,0,545400,589701,0,1,0,0,12,0.03125,0.0,0,0,-0.21946599565125405
8532608900,ACTV,616201,26500,0,0,0,0,0,0,0,0,0,0,0,-0.21101780207450305
8532679800,PREpb,0,0,678200,704900,0,1,0,0,8,0.03125,0.0,0,0,-0.21946599565125405
8532994400,PREpb,0,0,1520600,1542701,0,1,0,0,4,0.03125,0.0,0,0,-0.21946599565125405
8533007699,PREpb,0,0,1214699,1338799,0,2,0,0,4,0.0625,0.0,16.0,0,-0.21946599565125405
8533265000,PREpb,0,0,633900,656100,0,1,0,0,4,0.03125,0.0,0,0,-0.21946599565125405
8534510500,ACTV,3058801,1516100,0,0,0,0,0,0,0,0,0,0,0,-0.17752944741332588
8535201699,PREpb,0,0,633599,691199,0,2,0,0,10,0.0625,0.0,1.0,0,-0.21946599565125405
8536438699,ACTV,4463799,3758899,0,0,0,0,0,0,0,0,0,0,0,-0.158266747289587
8537241199,PREpb,0,0,634099,802500,0,2,0,0,16,0.0625,0.0,1.0,0,-0.21946599565125405
8537267800,ACTV,0,26601,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
8537294400,PREpb,0,0,39900,5625500,0,4,0,0,10,0.1875,0.0,9.0,0,-0.21946599565125405
8537321100,ACTV,5652200,26700,0,0,0,0,0,0,0,0,0,0,0,-0.1419736194063079
8537963600,PREpb,0,0,633600,695800,0,2,0,0,12,0.0625,0.0,2.0,0,-0.21946599565125405
8538003600,PREpb,0,0,602700,682500,0,2,0,0,4,0.0625,0.0,2.0,0,-0.21946599565125405
8538375699,ACTV,1054599,372099,0,0,0,0,0,0,0,0,0,0,0,-0.20500731009597575
8538468900,PREpb,0,0,35600,93201,0,2,0,0,10,0.0625,0.0,2.0,0,-0.21946599565125405
8538495400,ACTV,119701,26500,0,0,0,0,0,0,0,0,0,0,0,-0.2178248798151378
8538619400,ACTV,0,655800,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
8539186699,PREpb,0,0,633699,691299,0,2,0,0,16,0.0625,0.0,2.0,0,-0.21946599565125405
8539576699,PREpb,0,0,79699,1081299,0,2,0,0,8,0.125,0.0,3.3333333333333335,0,-0.21946599565125405
8539603400,ACTV,0,26701,0,0,0,0,0,0,0,0,0,0,0,-0.21946599565125405
8540046900,PREpb,0,0,1369800,1427500,0,2,0,0,8,0.0625,0.0,2.0,0,-0.21946599565125405
8540259800,PREpb,0,0,634400,656400,0,1,0,0,4,0.03125,0.0,0,0,-0.21946599565125405
8540273199,ACTV,45728000,45754699,0,0,0,0,0,0,0,0,0,0,0,0.407470662805435
8541035400,PREpb,0,0,633800,762201,0,11,0,0,10,0.0625,0.0,1.0,0,-0.21946599565125405
8541235000,ACTV,2615600,1188100,0,0,0,0,0,0,0,0,0,0,0,-0.18360578912878825
8542710900,PREpb,0,0,10079800,10102000,0,0,0,0,12,0.03125,0.0,0,0,-0.21946599565125405
8542724199,PREpb,0,0,3098799,3120799,0,0,0,0,4,0.03125,0.0,0,0,-0.21946599565125405
8543801300,ACTV,4197900,1077101,0,0,0,0,0,0,0,0,0,0,0,-0.16191225618013494
8544204699,ACTV,73432899,60160199,0,0,0,0,0,0,0,0,0,0,0,0.7873083290480011
8544399699,ACTV,24228799,21104099,0,0,0,0,0,0,0,0,0,0,0,0.11271390033104932
8544483900,PREpb,0,0,75400,682600,0,0,2,6,58,0.0,0.21875,0,6.857142857142857,-0.21946599565125405
8544510500,ACTV,709200,26600,0,0,0,0,0,0,0,0,0,0,0,-0.2097427740326072
8544563699,ACTV,11954799,1852799,0,0,0,0,0,0,0,0,0,0,0,-0.05556419068315207
8544776500,PREpb,0,0,806700,10266000,0,0,4,5,28,0.0625,0.21875,1.0,9.125,-0.21946599565125405
8544789699,PREpb,0,0,110799,279199,0,0,5,0,4,0.0,0.078125,0,14.0,-0.21946599565125405
8544803100,ACTV,13209700,44840800,0,0,0,0,0,0,0,0,0,0,0,-0.03835933939654523
8544820800,ACTV,310300,31101,0,0,0,0,0,0,0,0,0,0,0,-0.2152117434399369
8545029300,ACTV,10518800,252800,0,0,0,0,0,0,0,0,0,0,0,-0.07525191843435805
8545100199,PREpb,0,0,620799,700500,0,1,2,0,32,0.0,0.03125,0,12.0,-0.21946599565125405
8545188900,PREpb,0,0,527701,625201,0,0,2,0,12,0.0,0.03125,0,12.0,-0.21946599565125405
8545215500,ACTV,651801,26600,0,0,0,0,0,0,0,0,0,0,0,-0.21052972157587949
8545246500,PREpb,0,0,620801,1041801,0,0,8,1,10,0.0,0.125,0,13.714285714285714,-0.21946599565125405
8545547900,ACTV,1343201,301400,0,0,0,0,0,0,0,0,0,0,0,-0.2010505402065444
8545570100,ACTV,1170401,469901,0,0,0,0,0,0,0,0,0,0,0,-0.20341965004255988
